20:44:52|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:45:22|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:45:53|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:46:23|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:46:53|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:47:23|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:47:53|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:48:23|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:48:53|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:49:23|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:49:54|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:50:24|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:50:54|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:51:24|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:51:54|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:52:24|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:52:54|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:53:25|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:53:55|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:54:25|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:54:55|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:55:25|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:55:55|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:56:25|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:56:55|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:57:25|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:57:56|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:58:26|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:58:56|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:59:26|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
20:59:56|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:00:26|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:00:57|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:01:27|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:01:57|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:02:27|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:02:58|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:03:28|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:03:58|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:04:28|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:04:58|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:05:28|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:05:58|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:06:29|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:06:59|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:07:29|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:07:59|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:08:29|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:08:59|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:09:29|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:10:00|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:10:30|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:11:00|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:11:30|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:12:00|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:12:30|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:13:01|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:13:31|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:14:01|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:14:31|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:15:01|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:15:31|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:16:02|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:16:32|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:17:02|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:17:32|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:18:02|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:18:32|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:19:02|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:19:32|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:20:02|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:20:32|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:21:02|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:21:32|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:22:03|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:22:33|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:23:03|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:23:33|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:24:03|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:24:33|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:25:03|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:25:33|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:26:03|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:26:33|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:27:03|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:27:33|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:28:03|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:28:34|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:29:04|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:29:34|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:30:05|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:30:35|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:31:05|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:31:36|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:32:06|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:32:36|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:33:06|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:33:37|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:34:07|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:34:37|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:35:08|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:35:39|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:36:09|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:36:40|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:37:10|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:37:40|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:38:11|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:38:41|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:39:11|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:39:41|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:40:11|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:40:41|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:41:12|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:41:42|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:42:13|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:42:43|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:43:14|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:43:46|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:44:16|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:44:46|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:45:17|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:45:47|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:46:18|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:46:48|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:47:19|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:47:49|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:48:19|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:48:49|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
21:49:20|1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1
